URL,Tên xe,Giá,Số ghế,Năm SX,Nhiên liệu,Kiểu dáng,Tình trạng,Km đã đi,Hộp số,Xuất xứ,Tỉnh thành,Ngày đăng
https://oto.com.vn/mua-ban-xe-toyota-avanza-gia-lai/gia-re-can-ban-gap-aidxc23374858,Toyota Avanza 2023,450000000,0,2023,Máy xăng,,Xe cũ,80.000 km,Số sàn,Trong nước,Plei Ku - Gia Lai,06/10/2025
https://oto.com.vn/mua-ban-xe-toyota-veloz-cross-gia-lai/xe-sieu-moi-dep-can-ban-gap-aidxc23374857,Toyota Veloz Cross 2022,535000000,0,2022,Máy xăng,,Xe cũ,40.000 km,Số tự động,Trong nước,Plei Ku - Gia Lai,08/05/2025
https://oto.com.vn/mua-ban-xe-hyundai-elantra-quang-ninh/ban-dac-biet-aidxc23374852,Hyundai Elantra 1.6 AT Đặc biệt 2023,585000000,5,2023,Máy xăng,Sedan,Xe cũ,43.000 km,Số tự động,Trong nước,Quảng Ninh,18/04/2025
https://oto.com.vn/mua-ban-xe-honda-city-hcm/5-ngay-lai-that-cam-ket-hoan-tien-aidxc23374718,Honda City 2024,515000000,0,2024,Máy xăng,,Xe cũ,18.000 km,Số tự động,Trong nước,Tân Phú - Tp.HCM,21/08/2025
https://oto.com.vn/mua-ban-xe-bmw-328i-thai-binh/-aidxc23374687,BMW 328i 2014,500000000,5,2014,Máy xăng,Sport Car,Xe cũ,14 km,Số tự động,Nhập khẩu,Thái Bình,09/05/2025
https://oto.com.vn/mua-ban-xe-mazda-cx-5-ha-noi/xe-dep-nhu-moi-tuyet-doi-dien-anh-aidxc23374636,Mazda CX-5 Premium Sport 2024,832000000,5,2024,Máy xăng,SUV,Xe cũ,10.000 km,Số tự động,Trong nước,Cầu Giấy - Hà Nội,01/09/2025
https://oto.com.vn/mua-ban-xe-toyota-camry-hcm/xe-1-chu-mua-moi-tu-dau-da-kiem-tra-176-hang-muc-aidxc23374619,Toyota Camry 2.0Q 2022,960000000,5,2022,Máy xăng,Sedan,Xe cũ,62.000 km,Số tự động,Trong nước,Thủ Đức - Tp.HCM,04/06/2025
https://oto.com.vn/mua-ban-xe-hyundai-santa-fe-hcm/xe-gia-dinh-su-dung-giu-gin-can-than-aidxc23374618,Hyundai Santa Fe 2.2L Dầu Tiêu chuẩn 2016,625000000,7,2016,Máy dầu,SUV,Xe cũ,100.000 km,Số tự động,Trong nước,Thủ Đức - Tp.HCM,06/10/2025
https://oto.com.vn/mua-ban-xe-mercedes-benz-s500-hcm/odo-58000-miles-aidxc23374609,Mercedes-Benz S500 2015,1299000000,5,2015,Máy xăng,Sedan,Xe cũ,99.000 km,Số tự động,Trong nước,Quận 7 - Tp.HCM,01/08/2025
https://oto.com.vn/mua-ban-xe-mercedes-benz-c300-hcm/full-option-sang-trong-the-thao-manh-me-aidxc23374608,Mercedes-Benz C300 AMG 2018,799000000,5,2018,Máy xăng,Sedan,Xe cũ,60.000 km,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,01/02/2025
https://oto.com.vn/mua-ban-xe-peugeot-5008-hcm/mot-chiec-xe-ba-ly-do-ban-khong-the-bo-qua-aidxc23374604,Peugeot 5008 GT 2024,999000000,7,2024,Máy xăng,SUV,Xe cũ,8.000 km,Số tự động,Nhập khẩu,Gò Vấp - Tp.HCM,30/09/2025
https://oto.com.vn/mua-ban-xe-toyota-veloz-cross-ha-noi/xe-chinh-chu-aidxc23374440,Toyota Veloz Cross 1.5 CVT TOP 2023,535000000,7,2023,Máy xăng,SUV,Xe cũ,140.000 km,Số tự động,Trong nước,Hà Nội,05/09/2025
https://oto.com.vn/mua-ban-xe-mercedes-benz-c300-binh-duong/xe-ben-bi-bao-hanh-day-du-aidxc23374568,Mercedes-Benz C300 AMG 2015,699000000,5,2015,Máy xăng,Sedan,Xe cũ,80.000 km,Số tự động,Nhập khẩu,Dĩ An - Bình Dương,29/08/2025
https://oto.com.vn/mua-ban-xe-ford-everest-lam-dong/2021-titalium-mot-chu-aidxc23374566,Ford Everest 2.0L ST5 6AT 2WD Titanium 2021,886000000,7,2021,Máy dầu,SUV,Xe cũ,78.000 km,Số tự động,Nhập khẩu,Đức Trọng - Lâm Đồng,27/04/2025
https://oto.com.vn/mua-ban-xe-toyota-yaris-thanh-hoa/nhap-nhat-aidxc23374480,Toyota Yaris 1.3G 2007,220000000,5,2007,Máy xăng,Sedan,Xe cũ,20 km,Số tự động,Nhập khẩu,Đông Sơn - Thanh Hóa,07/01/2025
https://oto.com.vn/mua-ban-xe-peugeot-5008-ha-noi/xe-cu-chat-luong-giu-gin-can-than-aidxc23374425,Peugeot 5008 1.6L Turbo 2018,595000000,7,2018,Máy xăng,SUV,Xe cũ,90.000 km,Số tự động,Nhập khẩu,Thanh Xuân - Hà Nội,19/01/2025
https://oto.com.vn/mua-ban-xe-mazda-6-ha-noi/sieu-pham-quoc-dan-trinh-lang-moi-ace-bem-gia-aidxc23374423,Mazda 6 2.0 Premium 2014,375000000,5,2014,Máy xăng,Sedan,Xe cũ,110.000 km,Số tự động,Trong nước,Thanh Xuân - Hà Nội,22/05/2025
https://oto.com.vn/mua-ban-xe-toyota-corolla-altis-ha-noi/ban-xe-18g-san-xuat-nam-2010-ten-tu-nhan-bien-goc-aidxc23372228,Toyota Corolla Altis 1.8 G 2010,268000000,5,2010,Máy xăng,Sedan,Xe cũ,170.000 km,Số tự động,Trong nước,Hoàng Mai - Hà Nội,04/03/2025
https://oto.com.vn/mua-ban-xe-vinfast-vf8-vinh-phuc/cam-ket-xe-khong-dam-dung-ngap-nuoc-aidxc23372639,VinFast VF8 2024,855000000,0,2024,Máy xăng,,Xe cũ,16.000 km,Số tự động,Trong nước,Vĩnh Yên - Vĩnh Phúc,05/02/2025
https://oto.com.vn/mua-ban-xe-hyundai-stargazer-vinh-phuc/gia-chi-420-trieu-aidxc23339810,Hyundai Stargazer 1.5 AT Cao cấp 2022,420000000,7,2022,Máy xăng,MPV,Xe cũ,50.000 km,Số tự động,Trong nước,Vĩnh Yên - Vĩnh Phúc,11/04/2025
https://oto.com.vn/mua-ban-xe-vinfast-vf8-vinh-phuc/gia-re-can-ban-gap-aidxc23372636,VinFast VF8 2024,840000000,0,2024,Máy xăng,,Xe cũ,16.000 km,Số tự động,Trong nước,Vĩnh Yên - Vĩnh Phúc,13/09/2025
https://oto.com.vn/mua-ban-xe-chevrolet-cruze-vinh-phuc/gia-chi-200-trieu-aidxc23342220,Chevrolet Cruze 2016,200000000,0,2016,Máy xăng,,Xe cũ,75.000 km,Số tự động,Trong nước,Vĩnh Yên - Vĩnh Phúc,13/05/2025
https://oto.com.vn/mua-ban-xe-vinfast-lux-a20-vinh-phuc/can-ban-gap-gia-re-aidxc23341755,VinFast LUX A2.0 2021,495000000,0,2021,Máy xăng,,Xe cũ,36.000 km,Số tự động,Trong nước,Vĩnh Yên - Vĩnh Phúc,23/04/2025
https://oto.com.vn/mua-ban-xe-toyota-innova-dong-nai/2006g-gia-dinh-xai-chinh-chu-aidxc23367861,Toyota Innova 2.0G 2006,160000000,7,2006,Máy xăng,MPV,Xe cũ,200.000 km,Số tự động,Trong nước,Đồng Nai,09/06/2025
https://oto.com.vn/mua-ban-xe-lexus-lx-600-ha-noi/sieu-luot-4000km-nhu-xe-moi-aidxc23374301,Lexus LX 600 Urban 2025,9390000000,5,2025,Máy xăng,SUV,Xe cũ,4.000 km,Số tự động,Nhập khẩu,Bắc Từ Liêm - Hà Nội,10/06/2025
https://oto.com.vn/mua-ban-xe-kia-carnival-phu-tho/can-ban-gap-xe-mpv-day-du-tien-nghi-ban-premium-aidxc23347276,Kia Carnival 2.2D Premium 2021,968000000,8,2021,Máy dầu,MPV,Xe cũ,60.000 km,Số tự động,Trong nước,Đoan Hùng - Phú Thọ,05/10/2025
https://oto.com.vn/mua-ban-xe-hyundai-grand-i10-phu-tho/sedan-5-cho-gia-re-may-so-ngon-than-vo-chac-chan-aidxc23336789,Hyundai Grand i10 Sedan 1.2 MT 2016,155000000,5,2016,Máy xăng,Sedan,Xe cũ,200.000 km,Số sàn,Nhập khẩu,Đoan Hùng - Phú Thọ,14/04/2025
https://oto.com.vn/mua-ban-xe-bmw-x6-phu-tho/dong-xe-dang-cap-nhieu-tien-nghi-cao-cap-gia-binh-dan-aidxc23120073,BMW X6 xDrive35i 2008,330000000,5,2008,Máy xăng,SUV,Xe cũ,150.000 km,Số tự động,Nhập khẩu,Đoan Hùng - Phú Thọ,08/05/2025
https://oto.com.vn/mua-ban-xe-kia-sedona-vinh-phuc/gia-re-can-ban-gap-aidxc23374232,Kia Sedona 2017,615000000,0,2017,Máy xăng,,Xe cũ,76.000 km,Số tự động,Trong nước,Vĩnh Yên - Vĩnh Phúc,20/01/2025
https://oto.com.vn/mua-ban-xe-kia-sonet-hai-phong/15-premium-2022-aidxc23374079,Kia Sonet 1.5 Premium 2022,530000000,5,2022,Máy xăng,SUV,Xe cũ,42.000 km,Số tự động,Trong nước,Ngô Quyền - Hải Phòng,17/01/2025
https://oto.com.vn/mua-ban-xe-vinfast-vf5-hai-phong/vinast-plus-2024-aidxc23374073,VinFast VF5 Plus 2024,439000000,5,2024,Máy xăng,Hatchback,Xe cũ,23.000 km,Số tự động,Trong nước,Ngô Quyền - Hải Phòng,14/07/2025
https://oto.com.vn/mua-ban-xe-hyundai-accent-hai-phong/14-at-dac-biet-2021-aidxc23374068,Hyundai Accent 1.4 AT Đặc biệt 2021,425000000,5,2021,Máy xăng,Sedan,Xe cũ,40.000 km,Số tự động,Trong nước,Ngô Quyền - Hải Phòng,12/10/2025
https://oto.com.vn/mua-ban-xe-kia-seltos-hai-phong/14-premium-2022-aidxc23368923,Kia Seltos 1.4 Premium 2022,620000000,5,2022,Máy xăng,SUV,Xe cũ,40.000 km,Số tự động,Trong nước,Ngô Quyền - Hải Phòng,16/06/2025
https://oto.com.vn/mua-ban-xe-ford-ranger-tay-ninh/ban-xe-ban-tai-mau-xam-xe-dep-nhu-moi-aidxc23374027,Ford Ranger Raptor 2023,1130000000,5,2023,Máy dầu,Bán tải,Xe cũ,49.000 km,Số tự động,Nhập khẩu,Hòa Thành - Tây Ninh,21/05/2025
https://oto.com.vn/mua-ban-xe-mitsubishi-xpander-cross-ba-ria-vung-tau/xe-dep-nhu-moi-gia-cuc-tot-aidxc23373956,Mitsubishi Xpander Cross 1.5 AT 2024,628000000,7,2024,Máy xăng,MPV,Xe cũ,7.000 km,Số tự động,Nhập khẩu,Bà Rịa Vũng Tàu,18/08/2025
https://oto.com.vn/mua-ban-xe-mercedes-benz-e300-hcm/can-ban-xe-dang-o-tan-binh-aidxc23370534,Mercedes-Benz E300 AMG 2010,400000000,5,2010,Máy xăng,Sedan,Xe cũ,63.000 km,Số tự động,Trong nước,Tân Bình - Tp.HCM,17/02/2025
https://oto.com.vn/mua-ban-xe-thaco-tb87s-khanh-hoa/ban-xe-county-doi-2017-chinh-chu-aidxc23370732,Thaco TB87S 2017,650000000,29,2017,Máy dầu,Minibus,Xe cũ,200.000 km,Số sàn,Trong nước,Nha Trang - Khánh Hòa,27/01/2025
https://oto.com.vn/mua-ban-xe-bmw-320i-hcm/xe-bao-duong-day-du-may-nguyen-zin-aidxc23373849,BMW 320i Executive 2013,390000000,5,2013,Máy xăng,Sedan,Xe cũ,88.000 km,Số tự động,Nhập khẩu,Tp.HCM,08/05/2025
https://oto.com.vn/mua-ban-xe-toyota-fortuner-hcm/tuong-dai-cua-su-ben-bi-xe-1-chu-mua-moi-tu-dau-chat-xe-hoan-hao-aidxc23343760,Toyota Fortuner 2.4 MT 4x2 2017,650000000,7,2017,Máy dầu,SUV,Xe cũ,97.000 km,Số sàn,Nhập khẩu,Tp.HCM,04/04/2025
https://oto.com.vn/mua-ban-xe-toyota-venza-hcm/ban-full-kich-1-cau-aidxc23359404,Toyota Venza 2.7 AWD AT 2009,450000000,5,2009,Máy xăng,Crossover,Xe cũ,98.000 km,Số tự động,Nhập khẩu,Tp.HCM,04/07/2025
https://oto.com.vn/mua-ban-xe-landrover-discovery-sport-hcm/xe-nhap-anh-1-chu-tu-dau-chat-luong-dam-bao-aidxc23359408,Land Rover Discovery Sport HSE Luxury 2015,850000000,5,2015,Máy xăng,SUV,Xe cũ,95.000 km,Số tự động,Nhập khẩu,Tp.HCM,23/04/2025
https://oto.com.vn/mua-ban-xe-mercedes-benz-e250-ha-noi/mercedes-2014-aidxc23373810,Mercedes-Benz E250 E250 2014,555000000,5,2014,Máy xăng,Sedan,Xe cũ,10 km,Số tự động,Trong nước,Nam Từ Liêm - Hà Nội,17/09/2025
https://oto.com.vn/mua-ban-xe-volkswagen-teramont-hcm/bao-dau-bank-70-90-ib-zalo-tu-van-truc-tiep-247-aidxc23366086,Volkswagen Teramont 2024,2278000000,0,2024,Máy xăng,,Xe cũ,18.000 km,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,30/09/2025
https://oto.com.vn/mua-ban-xe-volkswagen-viloran-hcm/bao-dau-bank-70-90-ib-zalo-tu-van-truc-tiep-247-aidxc23367104,Volkswagen Viloran 2023,1738000000,0,2023,Máy xăng,,Xe cũ,32.000 km,Số tự động,Trong nước,Quận 7 - Tp.HCM,02/02/2025
https://oto.com.vn/mua-ban-xe-mercedes-benz-s-450l-hcm/bao-hanh-chinh-hang-khong-gioi-han-km-aidxc23367993,Mercedes-Benz S450L 4Matic 2021,3798000000,5,2021,Máy xăng,Sedan,Xe cũ,28.000 km,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,16/01/2025
https://oto.com.vn/mua-ban-xe-bmw-430i-hcm/bao-dau-bank-70-90-ib-zalo-tu-van-truc-tiep-247-aidxc23370609,BMW 430i 2023,2778000000,0,2023,Máy xăng,,Xe cũ,3.000 km,Số tự động,Trong nước,Quận 7 - Tp.HCM,26/04/2025
https://oto.com.vn/mua-ban-xe-kia-sorento-nghe-an/soren-to-7-cho-bao-dam-dung-bao-ngap-nuoc-gia-em-aidxc23373664,Kia Sorento 2WD 2.4 GAT 2014,370000000,7,2014,Máy xăng,SUV,Xe cũ,54.000 km,Số tự động,Trong nước,Hoàng Mai - Nghệ An,13/08/2025
https://oto.com.vn/mua-ban-xe-audi-a6-hcm/apec-sx2017-aidxc23373638,Audi A6 2.0 TFSI 2017,790000000,5,2017,Máy xăng,Sedan,Xe cũ,90.000 km,Số tự động,Nhập khẩu,Quận 2 - Tp.HCM,11/01/2025
https://oto.com.vn/mua-ban-xe-volvo-s90-hcm/bao-dau-bank-70-90-ib-zalo-tu-van-truc-tiep-247-aidxc23373622,Volvo S90 2025,2038000000,0,2025,Máy xăng,,Xe cũ,16.000 km,Số tự động,Trong nước,Quận 7 - Tp.HCM,31/07/2025
https://oto.com.vn/mua-ban-xe-mercedes-benz-glc-300-hcm/xe-dep-dang-ky-2021-gia-tot-du-ho-so-sang-ten-ngay-aidxc23305325,Mercedes-Benz GLC 300 4Matic Coupe 2020,1759000000,0,2020,Máy xăng,,Xe cũ,20.000 km,Số tự động,Trong nước,Quận 7 - Tp.HCM,03/04/2025
https://oto.com.vn/mua-ban-xe-toyota-innova-binh-duong/san-xuat-2022-dang-ky-2023-gia-chi-720-trieu-tra-gop-80-xe-moi-thang-chi-63-trieu-aidxc23351218,Toyota Innova 2.0 Venturer AT 2022,720000000,7,2022,Máy xăng,MPV,Xe cũ,100.000 km,Số tự động,Trong nước,Thuận An - Bình Dương,04/10/2025
https://oto.com.vn/mua-ban-xe-vinfast-fadil-binh-duong/bao-rut-ho-so-goc-ho-tro-sang-ten-aidxc23329642,VinFast Fadil Nâng Cao 2019,310000000,5,2019,Máy xăng,Hatchback,Xe cũ,40.000 km,Số tự động,Trong nước,Thuận An - Bình Dương,30/06/2025
https://oto.com.vn/mua-ban-xe-ford-ecosport-khanh-hoa/xe-gia-dinh-da-them-guong-gap-dien-camera-360-man-hinh-hud-vietmap-aidxc23370250,Ford EcoSport Titanium 1.5L AT 2019,420000000,5,2019,Máy xăng,SUV,Xe cũ,27.000 km,Số tự động,Trong nước,Khánh Hòa,25/02/2025
https://oto.com.vn/mua-ban-xe-mitsubishi-xpander-cross-ha-noi/180000-km-tai-hai-phong-aidxc23370030,Mitsubishi Xpander Cross 1.5 AT 2020,450000000,7,2020,Máy xăng,MPV,Xe cũ,180.000 km,Số tự động,Nhập khẩu,Hà Nội,27/05/2025
https://oto.com.vn/mua-ban-xe-hyundai-kona-hcm/2020-xe-gia-dinh-1-chu-tu-dau-odo-29000km-full-lich-su-hang-aidxc23373480,Hyundai Kona 2.0 AT Đặc biệt 2020,498000000,5,2020,Máy xăng,SUV,Xe cũ,29.000 km,Số tự động,Trong nước,Quận 7 - Tp.HCM,06/07/2025
https://oto.com.vn/mua-ban-xe-mercedes-benz-s-450l-hcm/mau-den-noi-that-nau-sang-trong-aidxc23373414,Mercedes-Benz S450L 2019,2099000000,5,2019,Máy xăng,Sedan,Xe cũ,70.000 km,Số tự động,Trong nước,Tp.HCM,04/01/2025
https://oto.com.vn/mua-ban-xe-mercedes-benz-s400-ha-noi/xe-da-up-full-len-body-maybach-vo-lang-s450-sieu-dep-aidxc23371888,Mercedes-Benz S400 3.0 V6 2015,1280000000,5,2015,Máy xăng,Sedan,Xe cũ,60.000 km,Số tự động,Nhập khẩu,Tây Hồ - Hà Nội,30/06/2025
https://oto.com.vn/mua-ban-xe-bmw-320i-ha-noi/xe-moi-bao-duong-va-thay-4-lop-20trieu-aidxc23371886,BMW 320i Executive 2014,460000000,5,2014,Máy xăng,Sedan,Xe cũ,80.000 km,Số tự động,Nhập khẩu,Tây Hồ - Hà Nội,21/08/2025
https://oto.com.vn/mua-ban-xe-mercedes-benz-s500-ha-noi/xe-bao-duong-full-lich-su-hang-aidxc23371883,Mercedes-Benz S500 2014,1160000000,5,2014,Máy xăng,Sedan,Xe cũ,80.000 km,Số tự động,Nhập khẩu,Tây Hồ - Hà Nội,31/05/2025
https://oto.com.vn/mua-ban-xe-hyundai-grand-i10-ha-noi/dep-mien-ban-aidxc23372891,Hyundai Grand i10 Hatchback 1.2 AT 2024,415000000,5,2024,Máy xăng,Hatchback,Xe cũ,16.000 km,Số tự động,Trong nước,Quốc Oai - Hà Nội,25/06/2025
https://oto.com.vn/mua-ban-xe-kia-morning-ha-noi/dep-long-lanh-aidxc23366468,Kia Morning 2018,278000000,5,2018,Máy xăng,Hatchback,Xe cũ,50.000 km,Số tự động,Trong nước,Quốc Oai - Hà Nội,14/06/2025
https://oto.com.vn/mua-ban-xe-toyota-camry-ha-noi/le-24-2007-aidxc23372195,Toyota Camry LE 2.4 2007,268000000,5,2007,Máy xăng,Sedan,Xe cũ,10 km,Số tự động,Nhập khẩu,Nam Từ Liêm - Hà Nội,21/03/2025
https://oto.com.vn/mua-ban-xe-toyota-veloz-cross-nam-dinh/ha-nhiet-xuong-57x-xe-chu-di-tu-dau-mua-moi-nuoc-son-dep-mau-dep-hiem-aidxc23304600,Toyota Veloz Cross 1.5 CVT TOP 2022,555000000,0,2022,Máy xăng,,Xe cũ,50.000 km,Số tự động,Nhập khẩu,Nam Định - Nam Định,15/05/2025
https://oto.com.vn/mua-ban-xe-kia-rondo-hung-yen/so-tu-dong-7-cho-suv-xe-dai-chat-may-so-keo-chi-zin-het-do-choi-co-man-hinh-camer-aidxc23373305,Kia Rondo 1.7 DAT 2015,350000000,7,2015,Máy dầu,SUV,Xe cũ,130.000 km,Số tự động,Trong nước,Khoái Châu - Hưng Yên,26/03/2025
https://oto.com.vn/mua-ban-xe-toyota-corolla-altis-ha-noi/altis-18-2009-9v3-sieu-dep-aidxc23369661,Toyota Corolla Altis 1.8 G 2009,285000000,5,2009,Máy xăng,Sedan,Xe cũ,93.500 km,Số tự động,Trong nước,Hà Nội,19/03/2025
https://oto.com.vn/mua-ban-xe-hyundai-stargazer-hcm/stagazer-2022-ban-dac-biet-aidxc23373244,Hyundai Stargazer 1.5 AT Đặc biệt 2022,479000000,7,2022,Máy xăng,MPV,Xe cũ,53.000 km,Số tự động,Nhập khẩu,Tp.HCM,14/10/2025
https://oto.com.vn/mua-ban-xe-toyota-fortuner-hcm/xe-ban-dau-cho-ae-chay-cong-ty-aidxc23373190,Toyota Fortuner 2.4G 4x2 AT  2018,705000000,7,2018,Máy dầu,SUV,Xe cũ,100.000 km,Số sàn,Trong nước,Thủ Đức - Tp.HCM,24/02/2025
https://oto.com.vn/mua-ban-xe-toyota-fortuner-hcm/24-mt-4x2-2019-xe-rat-dep-chuan-muc-suv-phuc-vu-gia-dinh-aidxc23373170,Toyota Fortuner 2.5G 4x2 MT 2019,735000000,7,2019,Máy dầu,Sedan,Xe cũ,71.000 km,Số sàn,Trong nước,Quận 8 - Tp.HCM,17/03/2025
https://oto.com.vn/mua-ban-xe-toyota-fortuner-hcm/lien-he-truc-tiep-de-xem-xe-bao-check-test-co-bao-hanh-aidxc23373169,Toyota Fortuner 2.4 MT 4x2 2017,655000000,7,2017,Máy dầu,SUV,Xe cũ,100.000 km,Số sàn,Trong nước,Thủ Đức - Tp.HCM,18/08/2025
https://oto.com.vn/mua-ban-xe-toyota-fortuner-hcm/xe-gia-dinh-su-dung-giu-gin-bao-check-xe-thoai-mai-aidxc23373167,Toyota Fortuner 2.7 V 4X2 AT 2015,490000000,7,2015,Máy xăng,SUV,Xe cũ,77.000 km,Số tự động,Trong nước,Thủ Đức - Tp.HCM,17/07/2025
https://oto.com.vn/mua-ban-xe-chevrolet-orlando-hcm/gia-re-phan-khuc-sieu-hiem-o-thi-truong-bao-check-xe-aidxc23373165,Chevrolet Orlando 2014,315000000,0,2014,Máy xăng,,Xe cũ,19.000 km,Số tự động,Nhập khẩu,Thủ Đức - Tp.HCM,07/04/2025
https://oto.com.vn/mua-ban-xe-toyota-fortuner-hcm/xe-1-chu-su-dung-bien-sai-gon-options-len-nhieu-da-man-aidxc23373162,Toyota Fortuner 2.8 AT 4x4 Legender 2022,1000000000,0,2022,Máy xăng,,Xe cũ,30.000 km,Số tự động,Nhập khẩu,Thủ Đức - Tp.HCM,07/01/2025
https://oto.com.vn/mua-ban-xe-honda-cr-v-hcm/xe-1-chu-su-dung-tu-dau-bao-check-thoai-mai-aidxc23373159,Honda CR-V 1.5 L 2021,775000000,5,2021,Máy xăng,SUV,Xe cũ,26.000 km,Số tự động,Trong nước,Thủ Đức - Tp.HCM,12/07/2025
https://oto.com.vn/mua-ban-xe-ford-everest-hcm/xe-bao-check-test-thoai-mai-aidxc23373157,Ford Everest 2.0L ST5 10AT 4x4 Titanium 2020,850000000,7,2020,Máy dầu,SUV,Xe cũ,50.000 km,Số tự động,Trong nước,Thủ Đức - Tp.HCM,30/03/2025
https://oto.com.vn/mua-ban-xe-vinfast-fadil-hai-phong/tieu-chuan-2021-aidxc23372647,VinFast Fadil Tiêu Chuẩn 2021,288000000,5,2021,Máy xăng,Hatchback,Xe cũ,70.000 km,Số tự động,Trong nước,Hải An - Hải Phòng,24/09/2025
https://oto.com.vn/mua-ban-xe-hyundai-kona-hai-phong/20at-2020-aidxc23372642,Hyundai Kona 2.0 AT Tiêu chuẩn 2020,465000000,5,2020,Máy xăng,Crossover,Xe cũ,58.000 km,Số tự động,Trong nước,Hải An - Hải Phòng,23/09/2025
https://oto.com.vn/mua-ban-xe-kia-cerato-hai-phong/16-at-luxury-2020-aidxc23372638,Kia Cerato 1.6 AT Luxury 2020,475000000,5,2020,Máy xăng,Sedan,Xe cũ,70.000 km,Số tự động,Trong nước,Hải An - Hải Phòng,29/01/2025
https://oto.com.vn/mua-ban-xe-hyundai-kona-hai-phong/16turbo-2018-aidxc23372662,Hyundai Kona 1.6 Turbo 2018,454000000,5,2018,Máy xăng,Crossover,Xe cũ,70.000 km,Số tự động,Trong nước,Hải An - Hải Phòng,17/05/2025
https://oto.com.vn/mua-ban-xe-toyota-yaris-ha-noi/ben-lanh-tiet-kiem-aidxc23373069,Toyota Yaris 1.5G 2019,459000000,5,2019,Máy xăng,Hatchback,Xe cũ,49.000 km,Số tự động,Nhập khẩu,Cầu Giấy - Hà Nội,14/05/2025
https://oto.com.vn/mua-ban-xe-kia-morning-hung-yen/nhap-khau-xe-chat-khong-dam-va-ngap-nuoc-noi-ngoai-that-tuoi-tre-lop-dep-dang-kiem-aidxc23371037,Kia Morning SLX 1.0 AT 2008,128000000,5,2008,Máy xăng,Hatchback,Xe cũ,150.000 km,Số tự động,Nhập khẩu,Khoái Châu - Hưng Yên,28/06/2025
https://oto.com.vn/mua-ban-xe-hyundai-accent-ha-noi/xe-tu-nhan-1-chu-mua-moi-tu-dau-lop-theo-xe-aidxc23371449,Hyundai Accent 1.4 AT 2020,399000000,5,2020,Máy xăng,Sedan,Xe cũ,70.000 km,Số tự động,Trong nước,Cầu Giấy - Hà Nội,04/03/2025
https://oto.com.vn/mua-ban-xe-hyundai-accent-ha-noi/xe-tu-nhan-1-chu-mua-moi-tu-dau-aidxc23371393,Hyundai Accent 1.4 AT 2022,420000000,5,2022,Máy xăng,Sedan,Xe cũ,48.000 km,Số tự động,Trong nước,Cầu Giấy - Hà Nội,09/06/2025
https://oto.com.vn/mua-ban-xe-ford-everest-ha-noi/xe-di-it-chu-giu-xe-chat-xe-con-dep-son-zin-nguyen-aidxc23371390,Ford Everest Titanium 2.0 AT 4x2 2023,1215000000,7,2023,Máy dầu,SUV,Xe cũ,29.000 km,Số tự động,Nhập khẩu,Cầu Giấy - Hà Nội,06/08/2025
https://oto.com.vn/mua-ban-xe-suzuki-xl7-hcm/xe-chinh-chu-zin-aidxc23372897,Suzuki XL7 1.5L 2022,430000000,7,2022,Máy xăng,SUV,Xe cũ,96.000 km,Số tự động,Nhập khẩu,Gò Vấp - Tp.HCM,10/10/2025
https://oto.com.vn/mua-ban-xe-mitsubishi-pajero-sport-hcm/may-dau-aidxc23372896,Mitsubishi Pajero Sport D 4x2 MT 2016,350000000,7,2016,Máy dầu,,Xe cũ,120.000 km,Số sàn,Nhập khẩu,Bình Tân - Tp.HCM,14/02/2025
https://oto.com.vn/mua-ban-xe-hyundai-accent-hcm/dac-biet-2023-aidxc23372895,Hyundai Accent 1.4 AT Đặc biệt 2023,465000000,5,2023,Máy xăng,Sedan,Xe cũ,40.000 km,Số tự động,Trong nước,Quận 6 - Tp.HCM,19/06/2025
https://oto.com.vn/mua-ban-xe-mitsubishi-xpander-lam-dong/can-ban-xe-nha-gia-dinh-aidxc23369404,Mitsubishi Xpander 1.5 MT 2019,340000000,2,2019,Máy xăng,MPV,Xe cũ,78.000 km,Số sàn,Nhập khẩu,Di Linh - Lâm Đồng,14/09/2025
https://oto.com.vn/mua-ban-xe-mitsubishi-xpander-ha-noi/15-2020-aidxc23372894,Mitsubishi Xpander 1.5 AT  2020,450000000,7,2020,Máy xăng,MPV,Xe cũ,10.000 km,Số tự động,Trong nước,Hà Nội,20/09/2025
https://oto.com.vn/mua-ban-xe-kia-sedona-hcm/xe-hot-co-san-giao-ngay-aidxc23356355,Kia Sedona 2.2 Luxury 2020,815000000,7,2020,Máy dầu,MPV,Xe cũ,69.000 km,Số tự động,Trong nước,Quận 10 - Tp.HCM,03/06/2025
https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/xe-dep-san-giao-ngay-aidxc23356387,Toyota Innova 2.0E 2020,488000000,8,2020,Máy xăng,MPV,Xe cũ,78.000 km,Số sàn,Trong nước,Quận 10 - Tp.HCM,03/04/2025
https://oto.com.vn/mua-ban-xe-nissan-terra-hcm/xe-tot-cam-ket-chinh-hang-aidxc23372799,Nissan Terra 2.5L V 4WD AT 2020,787000000,7,2020,Máy xăng,SUV,Xe cũ,29.000 km,Số tự động,Nhập khẩu,Tân Phú - Tp.HCM,06/05/2025
